tconst,originalTitle,year,genres,Rating,director,plot
tt13930830,Pure Grit,2021,Documentary,7.8,Kim Bartley,"Two actors with Parkinson's disease put up Samuel Beckett's ""Endgame,"" the play where Beckett said, ""there's nothing funnier than unhappiness."" Opening their lives and exposing their craft in documentary, these actors prove it."
tt13931764,Me to Play,2021,Documentary,8.0,Jim Bernfield,"Growing up queer on Wyoming's Wind River reservation, Sharmaine Weed has faced more than her share of troubles-but her love of extreme bareback horse racing has sustained her throughout. A ten-time undefeated champion until she's forced to give up racing to care for her sister after a horse racing accident, Sharmaine finds solace and support in her burgeoning relation... Read all"
tt13932304,America Latina,2021,"Drama,Mystery,Thriller",5.9,"Damiano D'Innocenzo, Fabio D'Innocenzo","Over time and during conquest, ""comida casera,"" home cooking of Texas Mexican families sustained indigenous identity and memory. Cooking deer, cactus and tortillas, women led the cultural resistance against colonization. This road movie weaves through Texas cities, names the racism that erased Native American history. It celebrates a new type of encounter, one with a ... Read all"
tt13932640,Until We Live Again,2021,Documentary,8.8,Mathias Falcone,"When a mysterious technological blackout plunges Ireland into anarchy and chaos, a group of failed washed up clowns are forced to traverse the country for one last shot at their dreams."
tt13932844,Apocalypse Clown,2023,"Comedy,Sci-Fi",5.4,George Kane,"Massimo is a dentist from Latina, happily married with two daughters. One day he goes down to the cellar for housework and finds a girl tied up and gagged, asking for help."
tt13932972,Truly Texas Mexican,2021,Documentary,7.1,Aníbal Capoano,"Spring 2020 - mankind is under lockdown. Forced to reconcile with loss and deal with an unprecedented crisis, people from all corners of the world come to terms with this reality and decide to let go of the life they once knew, to make way for a new beginning."
tt13935662,Islands,2021,Drama,7.0,Martin Edralin,"From the creators of Enchufe.TV, this is the story of JULIA, a teenager from Latin America who has lived in the U.S. most of her life. She is popular, a successful Youtuber and wants to become prom queen. Everything changes abruptly when her family has to return to Ecuador. What will she have to face? Getting used to a new culture and a catholic high school will not b... Read all"
tt13936582,Misfit,2021,"Comedy,Family,Musical",6.3,Orlando Herrera,"Joshua, a shy middle-aged Filipino immigrant, has lived in the comfort of his parents' home his entire life. As their health declines he longs for a partner, terrified of being alone after they pass."
tt13937232,Self Quarantined,2022,"Sci-Fi,Thriller",7.6,Keith B. Plummer,"Three women dealing with social isolation resulting from a worldwide pandemic and trauma in their personal lives decide to get away from it all and go on a mountain retreat together. While reconnecting and recharging their energy, inexplicable things begin to happen in and around their rental house, challenging their grips on reality."
tt13937354,Black Art: In the Absence of Light,2021,Documentary,7.4,Sam Pollard,An in-depth look at the works of up-and-coming Black visual artists.
tt13937648,Lock Down Love,2021,Drama,5.9,Emeka Mbadiwe,"Lisa, a plus sized African American woman concludes that her boyfriend dumped her because of her weight. Now in quarantine lockdown, she will use the next 40 days to try and lose the weight, in hopes of winning him back."
tt13938338,Woodlands Dark and Days Bewitched: A History of Folk Horror,2021,"Documentary,Horror",7.6,Kier-La Janisse,"After legendary South African surfer Chris Bertish wins the world's most prestigious big wave surfing title at Mavericks, his friends and family are hopeful that he's ready to settle down. Their hope turns to concern when Bertish announces that for his next conquest he will attempt to become the first person to stand up paddle board across the Atlantic, from Africa to... Read all"
tt13938700,Last Known Coordinates,2021,Documentary,7.8,"Christopher D.Z. Mason, Luke Yiangou Mason, Joe Piscatella","A thorough overview and dissection of the subgenre of 'folk horror, ' with contributions from many of the major creators and clips from cinema all over the world."
tt13940818,The Contestant,2023,Documentary,7.2,Clair Titley,"A Japanese reality TV star left naked in a room for more than a year, tasked with filling out magazine sweepstakes to earn food and clothing."
tt13942538,Delirium,2023,Horror,6.1,Arró Stefánsson,Learn more about the prevalence of sex-trafficking and how to recognize children at risk while protecting our loved ones at home.
tt13943186,It's Happening Right Here,2022,Documentary,8.6,Nick Nanton,A documentary showcasing the epic and at times controversial career of masterful director Alfred Hitchcock.
tt13943546,If These Walls Could Sing,2022,"Biography,Documentary",7.2,Mary McCartney,"The protagonist Lakshmamma (Aamani) is a villager. She is married to an irresponsible man, who indulges in drinking and lives life at his will. The couple has five children together. Lakshmamma's husband (Posani Krishnamurali) doesn't help her raise the children. A single lady like her takes the responsibility of the home and starts earning. She works as a daily wage ... Read all"
tt13943780,I Am Alfred Hitchcock,2021,"Biography,Documentary,History",7.4,Joel Ashton McCarthy,"The untold story of the Abbey Road studio, all-star interviews, and intimate access to the premises."
tt13944486,Black Men in White Coats,2021,Documentary,8.2,Micah Autry,A young father is haunted by an evil force that threatens to tear his life apart after he finds a mysterious box inside his rental apartment where the previous guest killed himself.
tt13944546,Amma Deevena,2021,Drama,5.3,Shiva Eturi,Plot not available
tt13946626,Sher Gujjar,2022,Action,8.1,Aakash Gupta,"The story of four asylum seekers in a refugee house in Vienna who are waiting for their court decision.One evening one of the residents is invited to a costume party, In search of their Neverland the four men dress up and go into the night"
tt13951636,Game of the Year,2021,Documentary,6.4,Alessandro Redaelli,"Narayan Gurjar (Gajendra Chauhan) is a very cultured self respecting rural youth, Due to crop failure in the village he has to work as a security supervisor in a factory. Narayan Gurjar has to go to get his 5 year old son Ravi (Master Naitik) admitted in the school, on the same day after getting admission he takes his son along with him and reaches the factory's offic... Read all"
tt13951924,Neverinland,2022,Drama,7.1,Fatih Gürsoy,"The world of videogames in Italy told through the personal stories of those who create them, those who play them at a professional level, and those who talk about them on streaming platforms."
tt13957560,Dumb Money,2023,"Biography,Comedy,Drama",6.9,Craig Gillespie,We're grinding epic gravel roads as well as coffee beans in this Colombian cycling adventure. Simon Richardson is joined by Jenny Graham as we climb into the jungle on an expedition to explore Colombian coffee culture.
tt13958318,Kutty Story,2021,"Drama,Romance",5.6,"Nalan Kumarasamy, Gautham Vasudev Menon, Venkat Prabhu, A.L. Vijay",An anthology of four stories that revolves around man-woman relationship.
tt13959594,Colombia: An Andes Adventure,2021,Sport,7.6,,David vs. Goliath tale about everyday people who flipped the script on Wall Street and got rich by turning GameStop (the video-game store) into the world's hottest company.
tt13960224,The Commander's Mortum,2021,"Mystery,Thriller",7.8,Pauli Janhunen Calderón,"In the beginning, there was sound. It has been used throughout history as a transformational tool in ceremonies, celebrations and even in times of war. It can soothe us in the form of a gentle rain or create anxiety invoked by blaring sirens passing by. Will sound, vibration and frequency be the medicine of the future? What if your words could literally change the wor... Read all"
tt13960254,Nowhere,2022,Drama,6.9,Peter Monsaert,"Glitterbox presents feature doc Where Love Lives, exploring music's enduring power to manifest diverse and inclusive community, to accept and embrace, to liberate, even to save lives. It's a story of acceptance and creative expression. Through interviews with titans of nightlife Billy Porter, Honey Dijon, Kathy Sledge, Kiddy Smile, Lucy Fizz and more, the film explore... Read all"
tt13961988,The Edge of Her Mind Anthology,2022,"Drama,Fantasy",6.3,"Desha Dauchan, Dawn Fields, Tamar Halpern, Amanda Hinkley","Before the stories of George Whitebrooke -- discover how his former colleague, Geoffrey Adams, makes the gloomy choice of intervening in an exchange where great powers are involved in cataclysmic operations."
tt13962432,Going Om,2021,Documentary,7.3,Christina Grozik,"A powerful anthology of short films, made by and about women, shining a compassionate light on mental health."
tt13962650,Where Love Lives,2021,"Documentary,Music",7.2,Ed Williams,"Ex-truck driver André (55) fills his days with fixing up a remote roadhouse. His routine existence is shaken up when he catches homeless teenager Thierry attempting a burglary. Strongly moved by his story, André takes him under his wing and they set out to find a trace of Thierry's family. During the road trip, not only a special friendship grows, but also the realiza... Read all"
tt13963444,Staycation,2022,Drama,5.8,"Aaron Abdin, Ali Abdin","Divorce is on the horizon for Kyle and Dawn, but before they call it quits, their marriage counselor gives them a final homework assignment. They must spend three days together in a house, ALONE. During their stay the causes for their marital woes emerge. With these new revelations, they must decide if they are going to stay together or abandon their love forever."
tt13963956,Lily Topples the World,2021,Documentary,7.3,Jeremy Workman,"In the early 1970's in Murphysboro, Illinois, the town was terrorized by a creature that was thought to come out of a local river called the Big Muddy. This documentary explores the legend of The Big Muddy Monster."
tt13964000,From Hell to Hollywood,2021,Documentary,7.2,Jon Kroll,"Lily Topples The World follows 20-year-old Lily Hevesh - the world's greatest domino toppler and the only woman in her field - in a coming-of-age story of artistry, passion, and unlikely triumph."
tt13964052,Creature from Big Muddy: An Illinois Bigfoot Legend,2021,Documentary,5.8,Joseph Tury,"In this biographical portrait, Nick Ut, the Associated Press photographer finally tells his own story."
